,Unnamed: 0,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Year_of_Sales,Hit
5676,11629,Phantasy Star Online Episode III: C.A.R.D. Revolution,GC,2003.0,Role-Playing,Sega,0.06,0.02,0.0,0.0,71.0,24.0,8.2,13.0,Sonic Team,T,13.0,0
5677,11630,Assassin's Creed The Ezio Collection,XOne,2016.0,Action,Ubisoft,0.03,0.04,0.0,0.01,74.0,13.0,7.6,24.0,Ubisoft Montreal,M,0.0,0
5678,11636,Ultimate Ghosts 'n Goblins,PSP,2006.0,Platform,Capcom,0.07,0.0,0.0,0.01,72.0,49.0,7.7,18.0,TOSE,E10+,10.0,0
5679,11637,Samurai Warriors 2,X360,2006.0,Action,Tecmo Koei,0.07,0.01,0.0,0.01,52.0,30.0,8.7,18.0,Omega Force,T,10.0,0
5680,11638,TrackMania DS,DS,2008.0,Racing,Focus Home Interactive,0.06,0.01,0.0,0.01,75.0,38.0,6.9,12.0,Firebrand Games,E,8.0,0
5681,11644,Silent Hunter III,PC,2005.0,Simulation,Ubisoft,0.0,0.07,0.0,0.01,90.0,23.0,7.9,95.0,Ubisoft,T,11.0,0
5682,11645,Alien Syndrome,PSP,2007.0,Role-Playing,Sega,0.07,0.0,0.0,0.01,51.0,20.0,6.0,9.0,Totally Games,T,9.0,0
5683,11649,Endgame,PS2,2002.0,Shooter,Empire Interactive,0.04,0.03,0.0,0.01,57.0,12.0,6.8,5.0,Cunning Developments,T,14.0,0
5684,11650,The Dukes of Hazzard: Return of the General Lee,XB,2004.0,Racing,Ubisoft,0.06,0.02,0.0,0.0,49.0,18.0,7.0,4.0,Ratbag,E,12.0,0
5685,11658,WWE Crush Hour,GC,2003.0,Racing,THQ,0.06,0.02,0.0,0.0,55.0,14.0,7.0,5.0,Pacific Coast Power & Light,T,13.0,0
5686,11659,Metal Gear Solid V: The Phantom Pain,PC,2015.0,Action,Konami Digital Entertainment,0.0,0.07,0.0,0.0,91.0,13.0,7.7,1963.0,Kojima Productions,M,1.0,0
5687,11665,NHL Hitz 20-03,GC,2002.0,Sports,Midway Games,0.06,0.02,0.0,0.0,82.0,12.0,8.4,5.0,Midway,E,14.0,0
5688,11668,C.O.P.: The Recruit,DS,2009.0,Action,Ubisoft,0.05,0.02,0.0,0.01,55.0,38.0,7.5,13.0,Velez & Dubail,T,7.0,0
5689,11670,Urban Reign,PS2,2005.0,Action,Namco Bandai Games,0.04,0.03,0.0,0.01,60.0,44.0,8.2,26.0,Namco,T,11.0,0
5690,11674,Soul Bubbles,DS,2008.0,Puzzle,Eidos Interactive,0.05,0.02,0.0,0.01,78.0,33.0,8.0,22.0,Mekensleep,E,8.0,0
5691,11675,Resident Evil 3: Nemesis,GC,2003.0,Action,Capcom,0.06,0.02,0.0,0.0,62.0,14.0,8.3,44.0,Capcom,M,13.0,0
5692,11676,All-Star Baseball 2004,GC,2003.0,Sports,Acclaim Entertainment,0.06,0.02,0.0,0.0,80.0,14.0,9.2,5.0,Acclaim,E,13.0,0
5693,11677,Bangai-O Spirits,DS,2008.0,Shooter,D3Publisher,0.07,0.0,0.0,0.01,83.0,38.0,8.1,27.0,Treasure,E10+,8.0,0
5694,11678,Valentino Rossi: The Game,PS4,2016.0,Racing,Namco Bandai Games,0.01,0.05,0.0,0.01,75.0,19.0,8.0,50.0,"Milestone, Milestone S.r.l",E,0.0,0
5695,11682,Samurai Warriors Chronicles 3,3DS,2014.0,Action,Tecmo Koei,0.0,0.0,0.08,0.0,63.0,13.0,6.1,10.0,Omega Force,T,2.0,0
5696,11685,Lost in Blue: Shipwrecked,Wii,2008.0,Adventure,Konami Digital Entertainment,0.07,0.0,0.0,0.01,54.0,11.0,6.0,6.0,Hudson Soft,E10+,8.0,0
5697,11688,Madden NFL 08,GC,2007.0,Sports,Electronic Arts,0.06,0.02,0.0,0.0,75.0,4.0,7.0,7.0,EA Tiburon,E,9.0,0
5698,11694,Stuart Little 3: Big Photo Adventure,PS2,2005.0,Platform,Sony Computer Entertainment,0.04,0.03,0.0,0.01,71.0,5.0,7.7,7.0,Magenta Software,E,11.0,0
5699,11696,Serious Sam 3: BFE,PC,2011.0,Shooter,Mastertronic,0.01,0.05,0.0,0.01,72.0,53.0,8.2,586.0,Croteam,RP,5.0,0
5700,11701,Infernal: Hell's Vengeance,X360,2009.0,Shooter,Playlogic Game Factory,0.06,0.01,0.0,0.01,35.0,23.0,5.3,10.0,Metropolis Software,M,7.0,0
5701,11702,Pitfall: The Lost Expedition,GC,2004.0,Platform,Activision,0.06,0.02,0.0,0.0,73.0,25.0,8.6,8.0,Edge of Reality,E,12.0,0
5702,11706,Duke Nukem: Land of the Babes,PS,2000.0,Shooter,Atari,0.04,0.03,0.0,0.0,37.0,7.0,6.8,20.0,n-Space,M,16.0,0
5703,11712,Puchi Puchi Virus,DS,2007.0,Puzzle,Jaleco,0.07,0.0,0.0,0.01,73.0,17.0,4.2,5.0,Jaleco Entertainment,E,9.0,0
5704,11714,Need For Speed: Undercover,PC,2008.0,Racing,Electronic Arts,0.0,0.07,0.0,0.01,65.0,18.0,4.9,231.0,EA Black Box,T,8.0,0
5705,11716,Need for Speed: Most Wanted,PC,2012.0,Racing,Electronic Arts,0.0,0.06,0.0,0.02,82.0,19.0,8.5,525.0,Black Box,T,4.0,0
5706,11726,Zero Escape: Zero Time Dilemma,3DS,2016.0,Adventure,Aksys Games,0.05,0.0,0.02,0.01,81.0,18.0,8.5,72.0,"Spike Chunsoft, Chime",M,0.0,0
5707,11727,Stella Deus: The Gate of Eternity,PS2,2004.0,Strategy,505 Games,0.04,0.03,0.0,0.01,75.0,31.0,8.0,9.0,Pinegrow,T,12.0,0
5708,11728,Vietcong: Purple Haze,XB,2004.0,Shooter,Gathering of Developers,0.06,0.02,0.0,0.0,57.0,32.0,8.4,11.0,Coyote Developments,M,12.0,0
5709,11729,Conflict: Desert Storm,GC,2003.0,Shooter,SCi,0.06,0.02,0.0,0.0,62.0,19.0,8.4,13.0,Pivotal Games,T,13.0,0
5710,11734,P.T.O. IV: Pacific Theater of Operations,PS2,2002.0,Strategy,Tecmo Koei,0.04,0.03,0.0,0.01,71.0,12.0,6.6,5.0,Koei,E,14.0,0
5711,11740,Elebits: The Adventures of Kai and Zero,DS,2008.0,Adventure,Konami Digital Entertainment,0.07,0.0,0.0,0.01,75.0,15.0,8.3,4.0,Konami,E,8.0,0
5712,11743,Far Cry Instincts Evolution,XB,2006.0,Shooter,Ubisoft,0.06,0.02,0.0,0.0,78.0,15.0,6.3,32.0,Ubisoft Montreal,M,10.0,0
5713,11746,Rayman Origins,PC,2012.0,Platform,Ubisoft,0.0,0.06,0.0,0.01,86.0,11.0,8.4,337.0,UBlart Montpellier,E10+,4.0,0
5714,11747,Medal of Honor: Underground,GBA,2002.0,Shooter,Zoo Digital Publishing,0.05,0.02,0.0,0.0,46.0,5.0,1.7,11.0,Rebellion,T,14.0,0
5715,11750,Cosmic Family,Wii,2007.0,Misc,Ubisoft,0.07,0.0,0.0,0.01,54.0,6.0,5.7,6.0,Ubisoft Barcelona,E,9.0,0
5716,11754,Dynasty Warriors 3,XB,2002.0,Action,THQ,0.06,0.02,0.0,0.0,70.0,11.0,8.9,20.0,Omega Force,T,14.0,0
5717,11757,Jimmie Johnson's Anything With an Engine,PS3,2011.0,Racing,Konami Digital Entertainment,0.07,0.0,0.0,0.01,67.0,5.0,6.8,4.0,Isopod Labs,E10+,5.0,0
5718,11758,MTV Music Generator 3: This Is the Remix,XB,2004.0,Misc,Codemasters,0.06,0.02,0.0,0.0,79.0,26.0,5.4,10.0,Mix Max,T,12.0,0
5719,11762,Grand Ages: Medieval,PS4,2015.0,Strategy,Kalypso Media,0.0,0.05,0.02,0.01,64.0,10.0,7.1,12.0,Gaming Minds Studios,T,1.0,0
5720,11767,In The Groove,PS2,2005.0,Misc,RedOctane,0.04,0.03,0.0,0.01,72.0,14.0,9.0,13.0,Roxor Games,E,11.0,0
5721,11768,The Legend of Kage 2,DS,2008.0,Action,Square Enix,0.07,0.0,0.0,0.0,70.0,21.0,6.3,4.0,Taito Corporation,E10+,8.0,0
5722,11771,Baroque,Wii,2008.0,Role-Playing,Rising Star Games,0.07,0.0,0.0,0.01,50.0,22.0,8.1,24.0,Sting,T,8.0,0
5723,11772,Lost Dimension,PS3,2014.0,Role-Playing,Nippon Ichi Software,0.05,0.01,0.0,0.01,71.0,18.0,7.3,27.0,FuRyu,T,2.0,0
5724,11777,Magic Pengel: The Quest for Color,PS2,2002.0,Role-Playing,Taito,0.04,0.03,0.0,0.01,74.0,24.0,7.5,12.0,Taito Corporation,E,14.0,0
5725,11788,Agatha Christie: And Then There Were None,Wii,2008.0,Adventure,The Adventure Company,0.06,0.01,0.0,0.01,50.0,23.0,6.2,12.0,AWE Games,T,8.0,0
5726,11792,Futurama,PS2,2003.0,Platform,SCi,0.04,0.03,0.0,0.01,59.0,22.0,6.6,14.0,UDS,T,13.0,0
5727,11794,The History Channel: Battle for the Pacific,PS3,2008.0,Shooter,Activision,0.07,0.0,0.0,0.01,36.0,7.0,2.4,15.0,Activision,T,8.0,0
5728,11796,Rayman 3: Hoodlum Havoc,XB,2003.0,Platform,Ubisoft,0.06,0.02,0.0,0.0,75.0,13.0,7.9,8.0,Ubisoft,E,13.0,0
5729,11798,Superman Returns,DS,2006.0,Action,Electronic Arts,0.07,0.0,0.0,0.01,33.0,8.0,4.9,13.0,EA Tiburon,E,10.0,0
5730,11800,Super Ghouls 'n Ghosts,GBA,2002.0,Platform,Capcom,0.05,0.02,0.0,0.0,78.0,19.0,8.8,4.0,Capcom,E,14.0,0
5731,11803,Legend of the Guardians: The Owls of Ga'Hoole,X360,2010.0,Action,Warner Bros. Interactive Entertainment,0.06,0.01,0.0,0.01,60.0,13.0,8.0,5.0,Krome Studios,E10+,6.0,0
5732,11806,Need for Speed Underground 2,PC,2004.0,Racing,Electronic Arts,0.0,0.06,0.0,0.01,82.0,31.0,8.5,407.0,EA Canada,T,12.0,0
5733,11809,Gladius,GC,2003.0,Strategy,Activision,0.06,0.01,0.0,0.0,82.0,19.0,8.8,12.0,LucasArts,T,13.0,0
5734,11810,The Hustle: Detroit Streets,PSP,2005.0,Sports,Deep Silver,0.07,0.0,0.0,0.01,51.0,11.0,5.3,4.0,Blade Interactive,T,11.0,0
5735,11814,Blood Drive,PS3,2010.0,Racing,Activision,0.07,0.0,0.0,0.01,47.0,11.0,7.0,5.0,Sidhe Interactive,M,6.0,0
5736,11818,Escape Dead Island,PS3,2014.0,Action,Deep Silver,0.04,0.03,0.0,0.01,40.0,25.0,3.5,51.0,Fatshark AB,M,2.0,0
5737,11819,Torchlight,PC,2009.0,Role-Playing,JoWood Productions,0.0,0.06,0.0,0.01,83.0,57.0,8.0,794.0,Runic Games,T,7.0,0
5738,11820,Pac-Man World 3,PSP,2005.0,Platform,Namco Bandai Games,0.07,0.0,0.0,0.01,61.0,9.0,6.0,4.0,Blitz Games,E,11.0,0
5739,11821,Rogue Trooper: Quartz Zone Massacre,Wii,2009.0,Shooter,Reef Entertainment,0.06,0.0,0.0,0.01,70.0,14.0,8.2,5.0,Rebellion,T,7.0,0
5740,11829,Damage Inc.: Pacific Squadron WWII,X360,2012.0,Simulation,Mad Catz,0.07,0.0,0.0,0.01,49.0,24.0,5.5,6.0,Mad Catz,T,4.0,0
5741,11838,F.E.A.R. 2: Project Origin,PC,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.02,0.05,0.0,0.01,79.0,49.0,7.8,520.0,Monolith Productions,M,7.0,0
5742,11840,Toy Soldiers: War Chest,PS4,2015.0,Action,Ubisoft,0.06,0.0,0.0,0.01,62.0,19.0,7.7,61.0,Krome Studios,RP,1.0,0
5743,11841,Godai: Elemental Force,PS2,2002.0,Action,3DO,0.04,0.03,0.0,0.01,27.0,10.0,3.8,19.0,3DO,T,14.0,0
5744,11843,Still Life,XB,2005.0,Adventure,Microids,0.05,0.02,0.0,0.0,70.0,29.0,8.2,5.0,Microids,M,11.0,0
5745,11844,Big Mutha Truckers 2,XB,2005.0,Racing,Empire Interactive,0.05,0.02,0.0,0.0,50.0,31.0,3.4,5.0,Eutechnyx,M,11.0,0
5746,11850,I-Ninja,XB,2003.0,Platform,Namco Bandai Games,0.05,0.02,0.0,0.0,75.0,18.0,8.4,8.0,Argonaut Games,T,13.0,0
5747,11853,The Lord of the Rings: The Battle for Middle-Earth,PC,2004.0,Strategy,Electronic Arts,0.01,0.06,0.0,0.01,82.0,42.0,8.6,199.0,EA LA,T,12.0,0
5748,11854,Kessen III,PS2,2004.0,Strategy,Tecmo Koei,0.04,0.03,0.0,0.01,73.0,26.0,8.1,20.0,Koei,T,12.0,0
5749,11857,The King of Fighters Collection: The Orochi Saga,PSP,2008.0,Fighting,Ignition Entertainment,0.07,0.0,0.0,0.0,61.0,16.0,7.0,9.0,SNK Playmore,T,8.0,0
5750,11859,Aero Elite: Combat Academy,PS2,2002.0,Simulation,Sega,0.04,0.03,0.0,0.01,64.0,18.0,7.0,8.0,Sega AM2,E,14.0,0
5751,11861,Wrath Unleashed,PS2,2004.0,Strategy,LucasArts,0.04,0.03,0.0,0.01,64.0,25.0,6.0,6.0,Double Helix Games,T,12.0,0
5752,11863,Divinity II: Ego Draconis,PC,2009.0,Role-Playing,DTP Entertainment,0.01,0.05,0.0,0.01,72.0,43.0,7.7,125.0,Larian Studios,M,7.0,0
5753,11865,Commandos 2: Men of Courage,XB,2002.0,Strategy,Eidos Interactive,0.05,0.02,0.0,0.0,67.0,12.0,8.4,5.0,Pyro Studios,T,14.0,0
5754,11866,Emergency 2012,PC,2010.0,Simulation,Deep Silver,0.02,0.04,0.0,0.01,61.0,9.0,6.2,12.0,ValuSoft,T,6.0,0
5755,11870,Overlord: Minions,DS,2009.0,Puzzle,Codemasters,0.07,0.0,0.0,0.01,58.0,22.0,5.5,4.0,Climax Group,E10+,7.0,0
5756,11873,Fairy Fencer F: Advent Dark Force,PS4,2015.0,Role-Playing,Idea Factory International,0.02,0.0,0.05,0.0,71.0,21.0,6.2,34.0,Compile Heart,T,1.0,0
5757,11883,Alvin and the Chipmunks,PS2,2007.0,Misc,Brash Entertainment,0.04,0.03,0.0,0.01,33.0,5.0,4.5,6.0,Sensory Sweep,E,9.0,0
5758,11884,Hearts of Iron III,PC,2009.0,Strategy,Paradox Interactive,0.02,0.04,0.0,0.01,77.0,23.0,7.1,233.0,Paradox Development Studio,E10+,7.0,0
5759,11887,Kengo: Legend of The 9,X360,2006.0,Fighting,Majesco Entertainment,0.06,0.01,0.0,0.01,38.0,18.0,4.1,14.0,Genki,M,10.0,0
5760,11888,Romance of the Three Kingdoms XI,PS2,2007.0,Strategy,Tecmo Koei,0.0,0.0,0.07,0.0,69.0,10.0,8.4,8.0,Koei,E10+,9.0,0
5761,11889,Hammerin' Hero,PSP,2008.0,Action,Irem Software Engineering,0.06,0.0,0.0,0.01,73.0,19.0,7.3,8.0,Irem,E10+,8.0,0
5762,11892,Dark Souls III,PC,2016.0,Role-Playing,Namco Bandai Games,0.0,0.07,0.0,0.0,89.0,56.0,8.6,1848.0,From Software,M,0.0,0
5763,11897,TMNT: Mutant Melee,GC,2005.0,Fighting,Konami Digital Entertainment,0.06,0.01,0.0,0.0,44.0,16.0,2.8,4.0,Konami Computer Entertainment Hawaii,T,11.0,0
5764,11898,Combat: Task Force 121,XB,2005.0,Shooter,Zoo Digital Publishing,0.05,0.02,0.0,0.0,44.0,9.0,8.5,4.0,Direct Action Games,M,11.0,0
5765,11905,Stacked with Daniel Negreanu,PS2,2006.0,Misc,Myelin Media,0.04,0.03,0.0,0.01,63.0,23.0,5.3,7.0,5000ft,T,10.0,0
5766,11910,Circus Maximus: Chariot Wars,XB,2002.0,Racing,THQ,0.05,0.02,0.0,0.0,67.0,26.0,5.0,4.0,Kodiak Interactive,T,14.0,0
5767,11918,Serious Sam: Next Encounter,PS2,2004.0,Shooter,Global Star,0.04,0.03,0.0,0.01,65.0,27.0,7.8,17.0,Climax Group,M,12.0,0
5768,11921,Tom Clancy's Ghost Recon 2,GC,2005.0,Shooter,Ubisoft,0.06,0.01,0.0,0.0,54.0,10.0,1.4,11.0,Ubisoft Shanghai,T,11.0,0
5769,11927,Monster Racers,DS,2009.0,Racing,Tecmo Koei,0.05,0.0,0.02,0.0,70.0,5.0,9.0,5.0,Koei,E,7.0,0
5770,11934,Speed Zone,Wii,2009.0,Racing,Bethesda Softworks,0.01,0.05,0.0,0.01,37.0,14.0,3.8,11.0,Awesome Play Ltd.,E,7.0,0
5771,11938,James Cameron's Dark Angel,XB,2002.0,Action,Vivendi Games,0.05,0.02,0.0,0.0,47.0,17.0,8.3,6.0,Radical Entertainment,T,14.0,0
5772,11940,Aqua Teen Hunger Force: Zombie Ninja Pro-Am,PS2,2007.0,Racing,Midway Games,0.03,0.03,0.0,0.01,37.0,19.0,5.9,10.0,Creat Studios,M,9.0,0
5773,11951,Operation Darkness,X360,2007.0,Role-Playing,Success,0.07,0.0,0.0,0.01,46.0,22.0,7.0,21.0,Success,M,9.0,0
5774,11954,Galerians: Ash,PS2,2002.0,Adventure,Sammy Corporation,0.03,0.03,0.0,0.01,50.0,22.0,7.9,11.0,Polygon Magic,T,14.0,0
5775,11957,R-Type Command,PSP,2007.0,Strategy,Rising Star Games,0.05,0.0,0.01,0.01,69.0,29.0,6.5,6.0,Irem,E10+,9.0,0
5776,11961,Haunting Ground,PS2,2005.0,Action,Capcom,0.03,0.03,0.0,0.01,67.0,33.0,8.8,44.0,Capcom,M,11.0,0
5777,11964,Grand Kingdom,PS4,2015.0,Role-Playing,Nippon Ichi Software,0.03,0.0,0.03,0.01,78.0,33.0,8.1,63.0,Spike Chunsoft,T,1.0,0
5778,11965,Robocalypse,DS,2008.0,Strategy,Tecmo Koei,0.07,0.0,0.0,0.01,78.0,15.0,8.6,18.0,Vogster,E10+,8.0,0
5779,11968,Homie Rollerz,DS,2008.0,Racing,Destineer,0.07,0.0,0.0,0.01,23.0,9.0,2.4,12.0,Webfoot Technologies,E,8.0,0
5780,11972,Escape Dead Island,X360,2014.0,Action,Deep Silver,0.03,0.04,0.0,0.01,32.0,12.0,3.8,74.0,Fatshark AB,M,2.0,0
5781,11973,Tom Clancy's Splinter Cell: Chaos Theory,DS,2005.0,Action,Ubisoft,0.06,0.0,0.0,0.01,50.0,22.0,7.0,25.0,Gameloft,T,11.0,0
5782,11981,Romance of the Three Kingdoms IX,PS2,2003.0,Strategy,Tecmo Koei,0.03,0.03,0.0,0.01,74.0,17.0,8.9,10.0,Koei,E,13.0,0
5783,11982,Second Sight,XB,2004.0,Adventure,Codemasters,0.05,0.02,0.0,0.0,75.0,46.0,8.0,6.0,Free Radical Design,T,12.0,0
5784,11991,Operation Flashpoint: Red River,PC,2011.0,Shooter,Codemasters,0.01,0.04,0.0,0.01,67.0,25.0,4.9,103.0,Codemasters,M,5.0,0
5785,11993,Vanguard Bandits,PS,1998.0,Strategy,Human Entertainment,0.04,0.03,0.0,0.0,62.0,5.0,7.4,15.0,S-Neo,T,18.0,0
5786,11994,MLB Front Office Manager,X360,2009.0,Sports,Take-Two Interactive,0.06,0.0,0.0,0.01,47.0,13.0,4.6,10.0,Blue Castle Games,E,7.0,0
5787,11997,Child of Light,PSV,2014.0,Role-Playing,Ubisoft,0.0,0.04,0.02,0.01,83.0,14.0,7.8,108.0,Ubisoft Montreal,E10+,2.0,0
5788,12001,Silent Hill: Origins,PS2,2008.0,Action,Konami Digital Entertainment,0.03,0.03,0.0,0.01,70.0,21.0,7.4,59.0,Climax Group,M,8.0,0
5789,12011,Harry Potter and the Sorcerer's Stone,XB,2003.0,Action,Electronic Arts,0.05,0.02,0.0,0.0,59.0,11.0,6.0,5.0,Warthog,E,13.0,0
5790,12025,Damnation,X360,2009.0,Shooter,Codemasters,0.06,0.01,0.0,0.01,36.0,39.0,5.6,50.0,Blue Omega,M,7.0,0
5791,12026,Samurai Warriors,XB,2004.0,Action,Tecmo Koei,0.05,0.02,0.0,0.0,71.0,20.0,9.0,5.0,Omega Force,T,12.0,0
5792,12030,FIFA Soccer 2004,GC,2003.0,Sports,Electronic Arts,0.05,0.01,0.0,0.0,83.0,17.0,6.2,12.0,EA Canada,E,13.0,0
5793,12032,Record of Agarest War,PS3,2007.0,Role-Playing,Ghostlight,0.0,0.03,0.03,0.01,67.0,7.0,6.8,34.0,Compile Heart,T,9.0,0
5794,12033,SNK Arcade Classics Vol. 1,Wii,2008.0,Misc,Ignition Entertainment,0.06,0.0,0.0,0.0,73.0,18.0,8.0,4.0,SNK Playmore,T,8.0,0
5795,12034,Dave Mirra BMX Challenge,PSP,2006.0,Sports,Oxygen Interactive,0.06,0.0,0.0,0.01,32.0,11.0,4.6,10.0,Left Field Productions,E,10.0,0
5796,12035,Rayman 3: Hoodlum Havoc,GC,2003.0,Platform,Ubisoft,0.05,0.01,0.0,0.0,77.0,24.0,8.3,21.0,Ubisoft Shanghai,E,13.0,0
5797,12038,The Guy Game,XB,2004.0,Misc,Gathering of Developers,0.05,0.02,0.0,0.0,47.0,20.0,5.4,7.0,Top Heavy Studios,M,12.0,0
5798,12043,Ghost in the Shell: Stand Alone Complex,PSP,2005.0,Adventure,Atari,0.06,0.0,0.0,0.01,61.0,23.0,7.4,14.0,G-Artists,T,11.0,0
5799,12045,Open Season,Wii,2006.0,Platform,Ubisoft,0.06,0.0,0.0,0.01,49.0,5.0,5.6,7.0,Ubisoft,E10+,10.0,0
5800,12051,Crimson Sea 2,PS2,2004.0,Action,Tecmo Koei,0.03,0.03,0.0,0.01,75.0,27.0,8.3,6.0,Koei,T,12.0,0
5801,12052,Tokyo Twilight Ghost Hunters,PSV,2014.0,Role-Playing,Aksys Games,0.03,0.01,0.02,0.01,63.0,12.0,7.0,16.0,TOYBOX,T,2.0,0
5802,12056,Saint Seiya: Brave Soldiers,PS3,2013.0,Fighting,Namco Bandai Games,0.0,0.01,0.06,0.0,55.0,32.0,7.4,45.0,Dimps Corporation,RP,3.0,0
5803,12057,Earth Defense Force 2: Invaders from Planet Space,PSV,2014.0,Action,Xseed Games,0.02,0.0,0.04,0.01,72.0,20.0,8.5,22.0,Sandlot,T,2.0,0
5804,12058,Digimon World Championship,DS,2008.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,49.0,6.0,6.5,13.0,Epics,E,8.0,0
5805,12060,RayStorm,PS,1997.0,Shooter,Sony Computer Entertainment,0.04,0.03,0.0,0.0,79.0,7.0,7.8,4.0,Taito Corporation,E,19.0,0
5806,12062,Dynasty Warriors 8: Empires,XOne,2014.0,Action,Tecmo Koei,0.04,0.02,0.0,0.01,58.0,10.0,6.8,15.0,Koei Tecmo Games,T,2.0,0
5807,12067,Catwoman,GC,2004.0,Action,Electronic Arts,0.05,0.01,0.0,0.0,47.0,24.0,6.1,7.0,Argonaut Games,T,12.0,0
5808,12068,Colosseum: Road to Freedom,PS2,2005.0,Role-Playing,Tecmo Koei,0.03,0.03,0.0,0.01,56.0,35.0,8.3,17.0,Goshow,M,11.0,0
5809,12070,Football Manager 2010,PC,2009.0,Sports,Sega,0.0,0.06,0.0,0.01,87.0,33.0,9.0,262.0,Sports Interactive,E,7.0,0
5810,12071,Target: Terror,Wii,2008.0,Shooter,Konami Digital Entertainment,0.06,0.0,0.0,0.01,33.0,19.0,2.7,16.0,Leviathan Games,M,8.0,0
5811,12072,Mugen Souls Z,PS3,2013.0,Role-Playing,Nippon Ichi Software,0.02,0.01,0.04,0.01,57.0,26.0,6.4,56.0,Compile Heart,T,3.0,0
5812,12073,BeatMania,PS2,2006.0,Simulation,Konami Digital Entertainment,0.03,0.03,0.0,0.01,67.0,30.0,8.9,11.0,Konami,E10+,10.0,0
5813,12079,Silpheed: The Lost Planet,PS2,2000.0,Shooter,Swing! Entertainment,0.03,0.03,0.0,0.01,72.0,12.0,7.5,4.0,Treasure,T,16.0,0
5814,12081,Real Time Conflict: Shogun Empires,DS,2005.0,Strategy,Namco Bandai Games,0.06,0.0,0.0,0.0,35.0,6.0,5.6,11.0,Box Clever Interactive,E10+,11.0,0
5815,12082,Spartan: Total Warrior,GC,2005.0,Action,Sega,0.05,0.01,0.0,0.0,73.0,24.0,8.3,15.0,Creative Assembly,M,11.0,0
5816,12083,Pitfall: The Lost Expedition,XB,2004.0,Platform,Activision,0.05,0.01,0.0,0.0,73.0,35.0,7.8,4.0,Edge of Reality,E,12.0,0
5817,12089,River City Ransom EX,GBA,2004.0,Action,Atlus,0.05,0.02,0.0,0.0,75.0,21.0,8.4,7.0,Million,T,12.0,0
5818,12090,Bionicle Heroes,X360,2006.0,Shooter,Eidos Interactive,0.05,0.01,0.0,0.01,59.0,26.0,5.9,22.0,Traveller's Tales,E10+,10.0,0
5819,12093,Fable: The Lost Chapters,PC,2005.0,Role-Playing,Microsoft Game Studios,0.01,0.05,0.0,0.01,83.0,54.0,8.7,489.0,Lionhead Studios,M,11.0,0
5820,12096,Crazy Taxi 2,DC,2001.0,Racing,Sega,0.0,0.0,0.07,0.0,82.0,18.0,8.1,29.0,Hitmaker,T,15.0,0
5821,12097,The Sims 2: Seasons,PC,2007.0,Simulation,Electronic Arts,0.01,0.04,0.0,0.01,78.0,20.0,7.3,29.0,Maxis,T,9.0,0
5822,12108,The Testament of Sherlock Holmes,PC,2012.0,Adventure,Focus Home Interactive,0.0,0.06,0.0,0.01,73.0,18.0,8.0,128.0,Frogwares,M,4.0,0
5823,12110,Robot Alchemic Drive,PS2,2002.0,Action,Enix Corporation,0.03,0.03,0.0,0.01,79.0,21.0,8.2,13.0,Sandlot,T,14.0,0
5824,12115,Tomb Raider: Legend,DS,2006.0,Action,Eidos Interactive,0.04,0.02,0.0,0.01,58.0,15.0,8.0,7.0,Human Soft,T,10.0,0
5825,12116,Warhammer: Battle For Atluma,PSP,2006.0,Action,Namco Bandai Games,0.06,0.0,0.0,0.01,55.0,8.0,7.4,8.0,Sabertooth Games,T,10.0,0
5826,12118,Eagle Flight,PS4,2016.0,Adventure,Ubisoft,0.01,0.05,0.0,0.01,72.0,31.0,7.8,22.0,"Ubisoft, FunHouse",E10+,0.0,0
5827,12119,Operation: Vietnam,DS,2007.0,Shooter,Majesco Entertainment,0.06,0.0,0.0,0.0,65.0,16.0,6.3,4.0,Coyote Console,T,9.0,0
5828,12122,Fighter Maker 2,PS2,2002.0,Fighting,Enterbrain,0.03,0.03,0.0,0.01,58.0,11.0,7.8,5.0,Enterbrain,T,14.0,0
5829,12123,Lifeline,PS2,2003.0,Adventure,Sony Computer Entertainment,0.03,0.03,0.0,0.01,61.0,31.0,7.7,9.0,SCEJ,M,13.0,0
5830,12125,Dragon Valor,PS,1999.0,Role-Playing,Sony Computer Entertainment,0.04,0.03,0.0,0.0,57.0,9.0,8.3,10.0,Namco,T,17.0,0
5831,12127,NHL 2005,GC,2004.0,Sports,Electronic Arts,0.05,0.01,0.0,0.0,75.0,18.0,5.6,5.0,EA Sports,E,12.0,0
5832,12129,Microsoft Flight Simulator 2004: A Century of Flight,PC,2003.0,Simulation,Microsoft Game Studios,0.0,0.06,0.0,0.01,88.0,22.0,8.2,49.0,Microsoft Game Studios,E,13.0,0
5833,12132,Anubis II,Wii,2007.0,Platform,Metro 3D,0.06,0.0,0.0,0.0,19.0,5.0,2.7,28.0,Data Design Interactive,E,9.0,0
5834,12133,Goodbye Deponia,PC,2013.0,Adventure,Daedalic Entertainment,0.0,0.06,0.0,0.0,80.0,34.0,7.9,171.0,Daedalic Entertainment,RP,3.0,0
